Model ,modelA_EX_ca2_e,modelA_EX_cl_e,modelA_EX_co2_e,modelA_EX_cobalt2_e,modelA_EX_fe3_e,modelA_EX_fe3pyovd_kt_e,modelA_EX_h2o_e,modelA_EX_h_e,modelA_EX_k_e,modelA_EX_mg2_e,modelA_EX_mn2_e,modelA_EX_nh4_e,modelA_EX_o2_e,modelA_EX_pyovd_kt_e,modelA_EX_zn2_e,modelB_EX_ca2_e,modelB_EX_cl_e,modelB_EX_co2_e,modelB_EX_cobalt2_e,modelB_EX_fe3_e,modelB_EX_fe3pyovd_kt_e,modelB_EX_h2o_e,modelB_EX_h_e,modelB_EX_k_e,modelB_EX_mg2_e,modelB_EX_mn2_e,modelB_EX_nh4_e,modelB_EX_o2_e,modelB_EX_pyovd_kt_e,modelB_EX_zn2_e,interaction_type
SRR13077909.bin.63.fbc2XSRR13077909.bin.20.fbc2 ,-0.0428557283005375,-0.0428557283005375,6.2482869673089,-0.0008233569318463,-1000.0,1000.0,666.6927000849612,-12.946777271359792,-1.6071350959010715,-0.0714262138342292,-0.0056893963987931,0.771098467344359,-497.3755044952355,-1000.0,-0.0028076471375015,-0.0885443422411071,-0.0885443422411071,7.764343647584155,-0.0017011401007493,0.0,0.0,333.3072999150388,364.47498746615065,-3.320506396746054,-0.1475739037351786,-0.0117548780957577,-7.172823211770833,-502.6244955047645,0.0,-0.0058008877433621, Neutralism
SRR13077909.bin.63.fbc2XSRR13077909.bin.42.fbc2 ,-0.0428557283005375,-0.0428557283005375,5.9276882452016935,-0.0008233569318463,1000.0,-1000.0,38.79124944898126,-13.26737599346643,-1.6071350959010715,-0.0714262138342292,-0.0056893963987931,1.0916971894512244,-497.37550449523536,1000.0,-0.0028076471375015,-0.1262359169866158,-0.1262359169866158,994.0723117547982,-0.0024252817864862,-1000.0,999.8106339981111,316.09557810504793,-986.7326240065336,-4.733980277497494,-0.2103931949777688,-0.0167586971446098,691.8642340454558,-502.62449550476464,-999.8106339981111,-0.0082702108919647, Neutralism
SRR13077909.bin.9.fbc2XSRR13077909.bin.16.fbc2 ,-0.1601994349634878,-0.1601994349634878,992.3257417229312,-0.0030777989426269,0.0,0.0,-225.6595658965863,1000.0,-6.007648090074667,-0.2669990582725177,-0.0212675906935828,997.0812924847208,-526.6220883535946,0.0,-0.0104952943943317,-0.0890149777005717,-0.0890149777005717,7.674258277068816,-0.0017101820883453,-1000.0,1000.0,1000.0,0.0,-3.3381557237881907,-0.1483582961676575,-0.0118173582307008,1.5099582449355466,-466.848785049875,-1000.0,-0.0058317209213782, Amensalism
SRR13077909.bin.55.fbc2XSRR13077909.bin.14.fbc2 ,-0.1563338778371417,-0.1563338778371417,1000.0,-0.0030035327154109,-1000.0,1000.0,899.3953607100875,-31.89382309241887,-5.862685613191161,-0.2605564630619028,-0.0207544110635353,194.0405408784297,-937.9869578400396,-1000.0,-0.0102420465595969,-0.1235336574502525,-0.1235336574502525,0.0,-0.0023733651767088,999.8146876469988,-1000.0,100.60463928991248,315.2648381567328,-4.632642689468298,-0.2058894290837543,-0.0163999533714331,584.1936442462343,-1.3331192197844075,1000.0,-0.0080931752527249, Amensalism
SRR13077909.bin.55.fbc2XSRR13077909.bin.63.fbc2 ,-0.158937398799253,-0.158937398799253,999.764155803336,-0.0030535523304706,-1000.0,1000.0,1000.0,-32.42496987986942,-5.960320400349133,-0.264895664665346,-0.021100046603351,115.68636243207744,-952.9844700119706,-1000.0,-0.0104126134467605,-0.0017050955440254,-0.0017050955440254,0.2358441966639475,-3.2758800102783425e-05,0.0,0.0,0.0,-0.5278674423451548,-0.0639428846363898,-0.0028418259067848,-0.0002263633085703,0.0434352206113999,-19.789017479618337,0.0,-0.0001117075082675, Amensalism
SRR13077909.bin.55.fbc2XSRR13077909.bin.20.fbc2 ,-0.1367956736180531,-0.1367956736180531,992.2356563524158,-0.0026281589551899,-1000.0,1000.0,593.8068999467303,-86.26334273870816,-5.129982309420484,-0.2279927893634976,-0.0181605783803888,378.8532449712711,-811.2892262918824,-1000.0,-0.0089620220372808,-0.0885443422411071,-0.0885443422411071,7.764343647584042,-0.0017011401007493,0.0,0.0,406.19310005326975,-31.86525452985552,-3.320506396746054,-0.1475739037351786,-0.0117548780957577,-7.172823211770833,-188.7107737081176,0.0,-0.0058008877433621, Amensalism
SRR13077909.bin.38.fbc2XSRR13077909.bin.9.fbc2 ,-0.0620412646699151,-0.0620412646699151,1000.0,-0.001191955132981,-1000.0,999.8268923560422,-208.68447770154611,-722.7438304731756,-2.3266129826528186,-0.1034021077831539,-0.0082364099686174,419.77448895943417,-0.1060378185708259,-999.826892356042,-0.0040645670032972,-0.1118984814534087,-0.1118984814534087,0.0,-0.0021498267329889,1000.0,-1000.0,-791.3155222984539,1000.0,-4.196311294974748,-0.1864974690890903,-0.0148553027250954,580.2255110405658,-354.78786729305136,1000.0,-0.0073309091595774, Competition
SRR13077909.bin.56.fbc2XSRR13077909.bin.9.fbc2 ,-0.1325239947832415,-0.1325239947832415,994.4064516243644,-0.0025460901975975,0.0,0.0,184.06620453290725,-506.886512000958,-4.969789839330588,-0.22087332463866,-0.0175934832651591,-1.5292245932646438,-7.577592634028406,0.0,-0.0086821675737382,-0.1273177913703875,-0.1273177913703875,5.593548375635578,-0.0024460670772441,-1000.0,1000.0,-709.6478171102503,1000.0,-4.774551710080573,-0.2121963189507596,-0.0169023235037002,997.6803701299808,-253.89865764253068,-1000.0,-0.0083410887333457, Amensalism
SRR13077909.bin.23.fbc2XSRR13077909.bin.20.fbc2 ,-0.0794296463652699,-0.0794296463652699,992.235656352416,-0.001526025866724,-1000.0,999.8808479003228,-537.7163534266967,176.96822156762892,-2.9786956701221925,-0.1323827439422302,-0.0105448387394062,1000.0,-807.4647668548058,-999.8808479003228,-0.0052037482056448,-0.0885443422411071,-0.0885443422411071,7.764343647583928,-0.0017011401007493,1000.0,-1000.0,404.91828024091046,-31.86525452985529,-3.320506396746054,-0.1475739037351786,-0.0117548780957577,-7.172823211770947,-192.53523314519416,1000.0,-0.0058008877433621, Neutralism
SRR13077917.bin.50.fbc2XSRR13077917.bin.6.fbc2 ,-0.0850380716508425,-0.0850380716508425,264.34917176345334,-0.0016337765927119,-1000.0,1000.0,633.8537394523214,-0.8641044398873419,-3.189017544620356,-0.1417301194180709,-0.0112893962556199,2.674721010999292,-399.7000194790516,-1000.0,-0.0055711781811851,-0.0968577697452701,-0.0968577697452701,735.6508282365467,-0.0018608601295682,0.0,0.0,-166.6329163369193,-832.0813214026361,-3.632268712755376,-0.1614296162421169,-0.0128585434954402,252.8180928555325,-286.1825751534551,0.0,-0.0063455330418946, Neutralism
SRR13077917.bin.10.fbc2XSRR13077917.bin.6.fbc2 ,-0.0815852690202518,-0.0815852690202518,0.0156744032699407,-0.001567440326994,-997.0628519432544,1000.0,65.49373039242164,-64.58539118655256,-3.059533797477457,-0.1359754483670485,-0.010831012659537,3.4976803920832253,-401.59942159571006,-1000.0,-0.0053449715151145,-0.1004832281660128,-0.1004832281660128,797.9439061254006,-0.0019305135094782,1000.0,-1000.0,934.5062696075784,-935.4146088134474,-3.7682272344681,-0.1674720469433168,-0.0133398483501423,355.8581232184249,-286.20010357574927,1000.0,-0.0065830510671958, Neutralism
SRR13077917.bin.58.fbc2XSRR13077917.bin.10.fbc2 ,-0.2883572103963843,-0.2883572103963843,837.0078843692395,-0.0055400040422455,1000.0,-1000.0,-1000.0,-202.8171481785965,-10.813700090087424,-0.4805953506606784,-0.0382814279315653,245.7990868537745,-598.6583284020603,1000.0,-0.0188914137838764,-0.0795042247902984,-0.0795042247902984,162.9921156307605,-0.0015274586895657,-997.1377715346129,1000.0,397.2182906453561,-178.4624769063588,-2.981492439866088,-0.1325070413172397,-0.0105547395446592,7.106639024348624,-401.3416715979397,-1000.0,-0.0052086341313497, Neutralism
SRR13077917.bin.44.fbc2XSRR13077917.bin.6.fbc2 ,-0.2169593823039122,-0.2169593823039122,163.12166234266556,-0.0041682878444362,-1000.0,1000.0,284.2238176123051,1000.0,-8.136206092229713,-0.361598970506634,-0.028802869005176,579.7397771715587,-713.7889408063746,-1000.0,-0.0142138615495923,-0.1027492128858966,-0.1027492128858966,836.8783376573344,-0.0019740482782708,1000.0,-1000.0,715.7761823876949,-1000.0,-3.853204055877427,-0.1712486881432369,-0.0136406736031631,420.2602228284413,-286.2110591936254,1000.0,-0.0067315046289877, Amensalism
SRR13077917.bin.3.fbc2XSRR13077917.bin.29.fbc2 ,-0.0729629652553285,-0.0729629652553285,582.9414831566444,-0.0014017860760304,-1000.0,999.8905485431868,-390.3669060181222,-1000.0,-2.7361882953071017,-0.1216049420921763,-0.0096863417851409,275.3877345266219,-487.5533414923234,-999.8905485431868,-0.0047800905191479,-0.0872359873235382,-0.0872359873235382,9.353122444146948,-0.0016760035989591,999.8691376389966,-1000.0,86.92280929108642,342.093027596532,-3.2714417048322275,-0.1453933122060107,-0.0115811848685325,330.936525279953,-173.1209998228519,1000.0,-0.0057151722722892, Neutralism
SRR13077917.bin.10.fbc2XSRR13077917.bin.26.fbc2 ,-0.0815852690202518,-0.0815852690202518,80.78311293231513,-0.001567440326994,-997.0628519432544,1000.0,0.0,-382.73742166099487,-3.059533797477457,-0.1359754483670485,-0.010831012659537,233.2858608855231,-483.7628489721224,-1000.0,-0.0053449715151145,-0.1089381384542775,-0.1089381384542775,264.8857626298095,-0.0020929517473859,-0.3039593822808228,0.0,-82.48248362463062,-38.68940603393423,-4.085295304381475,-0.1815635640904247,-0.014462296574834,766.7141391144769,-0.0072686470061853,0.0,-0.0071369654588124, Neutralism
SRR13077917.bin.3.fbc2XSRR13077917.bin.17.fbc2 ,-0.0603773483680925,-0.0603773483680925,18.43235186599645,-0.0011599874806051,-1000.0,999.9094281775104,-694.7541609619548,-427.51744685797325,-2.264214363116821,-0.1006289139469345,-0.0080155134913866,-4.0926214297512615,-487.5492702269535,-999.9094281775104,-0.003955557309041,-0.0915485481774567,-0.0915485481774567,573.1665670752527,-0.0017588577940159,999.8626683834448,-1000.0,944.7261364315856,-572.4825531420267,-3.433167293835254,-0.1525809136292082,-0.0121537073565605,6.280969125250863,-286.36646327450103,1000.0,-0.0059977050775614, Amensalism
SRR13077917.bin.29.fbc2XSRR13077917.bin.44.fbc2 ,-0.0872359873235382,-0.0872359873235382,8.473907716191775,-0.0016760035989591,-1000.0,999.8691376389966,86.26339824512252,341.7999560205476,-3.2714417048322275,-0.1453933122060107,-0.0115811848685325,331.52266843192206,-172.8645621938649,-999.8691376389968,-0.0057151722722892,-0.2517697402951171,-0.2517697402951171,991.5260922838085,-0.0048370747415447,1000.0,-1000.0,-477.9319145218972,658.2000439794524,-9.441631300176368,-0.4196162338250815,-0.033424186463776,668.477331568078,-656.9196007963948,1000.0,-0.0164944248684832, Neutralism
SRR13077917.bin.29.fbc2XSRR13077917.bin.38.fbc2 ,0.0,0.0,0.0,0.0,1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,-0.2665117138149071,-0.2665117138149071,1000.0,-0.0051203018985006,-1000.0,999.600206827768,451.1817693050466,121.15018229063936,-9.99447088466411,-0.4441861896915497,-0.0353812861184223,827.6491028605965,-954.3775340507436,-999.600206827768,-0.0174602294737269, Amensalism
SRR13077917.bin.50.fbc2XSRR13077917.bin.10.fbc2 ,-0.0851711037565792,-0.0851711037565792,270.9425731341412,-0.0016363324449457,1000.0,-1000.0,632.7903802674218,-3.992585712238565,-3.194006389158176,-0.1419518395944123,-0.0113070571942444,1.114522391540504,-400.9950752658225,1000.0,-0.0055798936371047,-0.0815852690202518,-0.0815852690202518,146.4891748402547,-0.001567440326994,-1000.0,999.77236064131,367.2096197325782,-222.59861996924656,-3.059533797477457,-0.1359754483670485,-0.010831012659537,-0.6306909643742529,-501.1201673110883,-999.77236064131,-0.0053449715151145, Neutralism
SRR13077917.bin.10.fbc2XSRR13077917.bin.64.fbc2 ,-0.0815852690202518,-0.0815852690202518,0.0156744032699407,-0.001567440326994,-997.0628519432544,1000.0,34.57101735328206,-91.98609746056104,-3.059533797477457,-0.1359754483670485,-0.010831012659537,23.3051100947888,-445.276618107052,-1000.0,-0.0053449715151145,-0.1749329077842958,-0.1749329077842958,999.98432559673,-0.0033608627816192,999.7375838340096,-1000.0,219.7930226590265,182.4369879390401,-6.560168889364263,-0.2915548463071218,-0.0232235618211689,976.6948899052112,-554.723381892948,1000.0,-0.0114605420853877, Neutralism
SRR13077917.bin.58.fbc2XSRR13077917.bin.29.fbc2 ,-0.3048045985017324,-0.3048045985017324,991.0823200508868,-0.0058559961287301,1000.0,-1000.0,-1000.0,-607.7460315307565,-11.43049452360208,-0.5080076641695541,-0.0404649332497228,493.0397096844331,-880.4847003936565,1000.0,-0.0199689467990538,-0.0872359873235382,-0.0872359873235382,8.917679949113449,-0.0016760035989591,-1000.0,999.8691376389966,743.1532780878988,331.7908737011789,-3.2714417048322275,-0.1453933122060107,-0.0115811848685325,336.7490957080681,-93.22685380788788,-999.8691376389968,-0.0057151722722892, Neutralism
SRR13077917.bin.50.fbc2XSRR13077917.bin.58.fbc2 ,-0.0850380716508425,-0.0850380716508425,264.34917176345243,-0.0016337765927119,-1000.0,1000.0,633.853739452321,-0.8641044398879103,-3.189017544620356,-0.1417301194180709,-0.0112893962556199,2.674721010999292,-399.7000194790514,-1000.0,-0.0055711781811851,-0.285447554978532,-0.285447554978532,735.6508282365476,-0.0054841028813825,1000.0,-1000.0,-1000.0,-163.0113189358251,-10.704584937353276,-0.4757459249642579,-0.0378951509106855,277.1779219835496,-600.2999805209486,1000.0,-0.0187007908257328, Neutralism
SRR13077917.bin.52.fbc2XSRR13077917.bin.38.fbc2 ,-0.0923984087459075,-0.0923984087459075,67.91986109610889,-0.0017751855666574,-1000.0,1000.0,-523.4454549107568,272.26905002736294,-3.4650379631796118,-0.1539973479099217,-0.0122665322658122,818.1767614343851,360.5319304523632,-1000.0,-0.0060533827823974,-0.2654185247928353,-0.2654185247928353,932.0801389038912,-0.0050992992274814,0.0,-0.398153283685474,1000.0,727.7309499726371,-9.953475141190324,-0.4423642079881347,-0.0352361576622115,181.82323856561493,-899.9186319793363,0.398153283685474,-0.017388610365856, Amensalism
SRR13077917.bin.29.fbc2XSRR13077917.bin.6.fbc2 ,-0.0872359873235382,-0.0872359873235382,8.4785670061965,-0.0016760035989591,-1000.0,999.8691376389966,336.2703536600575,341.81082769722593,-3.2714417048322275,-0.1453933122060107,-0.0115811848685325,331.51956223858633,-297.8659211534498,-999.8691376389968,-0.0057151722722892,-0.1027492128858966,-0.1027492128858966,836.8783376573347,-0.0019740482782708,1000.0,-1000.0,663.7296463399425,-1000.0,-3.853204055877427,-0.1712486881432369,-0.0136406736031631,420.2602228284416,-286.21105919362526,1000.0,-0.0067315046289877, Neutralism
SRR13077917.bin.50.fbc2XSRR13077917.bin.44.fbc2 ,-0.0850380716508425,-0.0850380716508425,264.34917176345266,-0.0016337765927119,-1000.0,1000.0,628.8283243419571,-0.8641044398860913,-3.189017544620356,-0.1417301194180709,-0.0112893962556199,2.6747210109991784,-399.70001947905166,-1000.0,-0.0055711781811851,-0.2410176134103494,-0.2410176134103494,735.6508282365473,-0.004630501698557,1000.0,-1000.0,371.1716756580429,486.8849800539879,-9.038415180483412,-0.4016960223506203,-0.0319967667370519,997.3252789890008,-600.2999805209483,1000.0,-0.0157900107921022, Neutralism
SRR13077917.bin.3.fbc2XSRR13077917.bin.26.fbc2 ,-0.0555240982757823,-0.0555240982757823,16.95072314571007,-0.0010667454039321,0.0,-0.0832914811405771,-532.0509403329568,-961.312571128759,-2.0822123563373225,-0.0925401637929326,-0.0073712107413257,-3.763648464409584,-500.0,0.0832914811405771,-0.0036376018274495,-0.1089325713379594,-0.1089325713379594,264.99040281152065,-0.0020928447903543,-1000.0,999.6960561510969,-82.38564345434622,-38.68742887124097,-4.085086531637444,-0.1815542855632657,-0.0144615575013631,766.7484185959784,-0.0072682755532014,-999.6960561510969,-0.0071366007350661, Amensalism
SRR13077917.bin.4.fbc2XSRR13077917.bin.17.fbc2 ,-0.1456832845730105,-0.1456832845730105,423.01030836801874,-0.0027989103664367,-1000.0,999.7814610785886,0.0,1000.0,-5.463277111556067,-0.242805474288275,-0.0193404706320734,148.95419831359595,-499.9986005448168,-999.7814610785888,-0.0095442843495447,-0.0917233969855715,-0.0917233969855715,576.9896916319813,-0.0017622170410049,1000.0,-1000.0,697.2541584690739,-578.0815613106031,-3.4397243088976666,-0.1528723283093995,-0.0121769197535286,6.899996068493806,-286.40210734674497,1000.0,-0.0060091601098974, Amensalism
SRR13077917.bin.64.fbc2XSRR13077917.bin.44.fbc2 ,-0.1747185504052595,-0.1747185504052595,988.4947319432596,-0.0033567444842219,-1000.0,999.7379053906698,228.5625697502378,-9.654349594875155,-6.552130261143475,-0.2911975840087279,-0.0231951043862181,974.272709075162,-474.34944425407184,-999.7379053906697,-0.0114464986912707,-0.2096885869733569,-0.2096885869733569,11.505268056740531,-0.0040285991733526,1000.0,-1000.0,771.4374302497622,1000.0,-7.863543584456011,-0.349480978288966,-0.0278376202878689,25.727290924838144,-525.6505557459282,1000.0,-0.0137375231811347, Amensalism
SRR13077917.bin.58.fbc2XSRR13077917.bin.17.fbc2 ,-0.2755947349638745,-0.2755947349638745,427.6042528442267,-0.0052948075881431,1000.0,-1000.0,-1000.0,-53.9513379486707,-10.335093775560722,-0.4593245582730105,-0.0365871204342056,481.3377925768841,-713.6339617692628,1000.0,-0.0180552938755909,-0.0914888832305678,-0.0914888832305678,572.3957471557733,-0.0017577114933828,-1000.0,999.8627578865968,694.058428680351,-572.4818662303921,-3.430929795280349,-0.1524814720510221,-0.0121457864192962,4.85545828653585,-286.3660382307372,-999.8627578865966,-0.0059937961924561, Neutralism
SRR13077917.bin.38.fbc2XSRR13077917.bin.17.fbc2 ,-0.2260994594450949,-0.2260994594450949,499.6312146232808,-0.0043438897107535,-1000.0,999.660829091384,814.5619806448176,1000.0,-8.478968643123835,-0.3768324324084915,-0.0300162779013817,-48.01996319656848,-503.6568492543821,-999.660829091384,-0.0148126639137444,-0.0801349578085819,-0.0801349578085819,500.3687853767192,-0.0015395765188941,1000.0,-1000.0,185.4380193551824,-498.3757035005332,-3.005145594531882,-0.133558263014379,-0.01063847374553,12.748432573201171,-254.22985323035837,1000.0,-0.0052499559294574, Competition
SRR13077917.bin.64.fbc2XSRR13077917.bin.29.fbc2 ,-0.1589567523774349,-0.1589567523774349,827.2880188184849,-0.0030539241571432,-398.9860760240196,1000.0,508.569555068038,-628.2161578902088,-5.9610461799836685,-0.2649279206291339,-0.0211026159256562,777.9943541454322,-557.7964234149543,-1000.0,-0.0104138813757117,-0.0872346831692993,-0.0872346831692993,172.71198118151506,-0.0016759785430622,999.8691395953532,-1000.0,491.430444931962,561.2702194737883,-3.271392797666522,-0.1453911386154232,-0.0115810117329147,222.00564585456775,-294.69020638944414,1000.0,-0.0057150868320832, Neutralism
SRR13077917.bin.50.fbc2XSRR13077917.bin.3.fbc2 ,-0.0851711037565792,-0.0851711037565792,337.6092398008077,-0.0016363324449457,1000.0,-1000.0,766.1237136007567,-3.992585712239247,-3.194006389158176,-0.1419518395944123,-0.0113070571942444,1.114522391540504,-500.99507526582255,1000.0,-0.0055798936371047,-0.0729016366462929,-0.0729016366462929,9.635495452923353,-0.0014006078125703,-1000.0,999.8906405419916,-392.2452142629912,-996.0074142877608,-2.733888407666313,-0.1215027277438594,-0.00967819998516,-11.251740844361962,-487.5112694384093,-999.8906405419916,-0.0047760726409933, Neutralism
SRR13077917.bin.44.fbc2XSRR13077917.bin.17.fbc2 ,-0.227880155393791,-0.227880155393791,423.01030836801874,-0.0043781009682106,1000.0,-1000.0,53.08293949020185,1000.0,-8.545746622819024,-0.3798002589895759,-0.0302526776901004,993.100003931506,-713.6322911298959,1000.0,-0.0149293243015335,-0.0917233969855715,-0.0917233969855715,576.9896916319813,-0.0017622170410049,-1000.0,999.8624060934362,946.917060509798,-576.6310716530467,-3.4397243088976666,-0.1528723283093995,-0.0121769197535286,6.899996068494033,-286.36770887010414,-999.8624060934364,-0.0060091601098974, Neutralism
SRR13077917.bin.52.fbc2XSRR13077917.bin.3.fbc2 ,-0.1119097376787294,-0.1119097376787294,990.356398672366,-0.0021500429909337,-1000.0,1000.0,0.0,0.0,-4.196733415316658,-0.186516229464587,-0.0148567970674093,1000.0,197.5155542262503,-1000.0,-0.007331646599141,-0.0729629652553285,-0.0729629652553285,9.643601327633974,-0.0014017860760304,0.0,-0.1094514568133036,-390.3669060181194,-1000.0,-2.7361882953071017,-0.1216049420921763,-0.0096863417851409,-11.261206387883362,-487.5533414923234,0.1094514568133036,-0.0047800905191479, Neutralism
SRR13077917.bin.4.fbc2XSRR13077917.bin.29.fbc2 ,-0.1698793106643279,-0.1698793106643279,991.526092283808,-0.0032637715785313,-1000.0,999.7451647151456,-999.9962625119744,542.0543359654889,-6.370653657350431,-0.2831321844406602,-0.0225526616078468,578.9568063896327,-499.99836811421073,-999.7451647151456,-0.0111294610828736,-0.0872359873235382,-0.0872359873235382,8.473907716191889,-0.0016760035989591,999.8691376389966,-1000.0,740.53427385739,341.7999560205485,-3.2714417048322275,-0.1453933122060107,-0.0115811848685325,331.5226684319232,0.0,1000.0,-0.0057151722722892, Neutralism
SRR13077917.bin.4.fbc2XSRR13077917.bin.58.fbc2 ,-0.1666846498447967,-0.1666846498447967,916.6372434990568,-0.0032023948097048,-1000.0,999.7499570132586,401.2365350198238,511.09096617806654,-6.250850500896377,-0.2778077497414415,-0.022128548135015,-66.73774771439344,-499.9115547691172,-999.7499570132588,-0.010920166301048,-0.2358388456684679,-0.2358388456684679,83.3627565009433,-0.0045310056805192,1000.0,-1000.0,-1000.0,-121.58239361218068,-8.8442059178808,-0.3930647427807798,-0.0313092492521036,570.205099177253,-500.0884452308828,1000.0,-0.0154507293704, Amensalism
SRR13077917.bin.52.fbc2XSRR13077917.bin.26.fbc2 ,-0.0979542929215995,-0.0979542929215995,660.762211527508,-0.0018819268573224,0.0,0.0,1000.0,-286.70788902860033,-3.6733894905358966,-0.1632571548692567,-0.0130041145838504,732.0522784381885,-123.27519505029136,0.0,-0.0064173705833354,-0.0934602898495313,-0.0934602898495313,339.237788472492,-0.0017955867406271,-1000.0,999.7392269376592,-292.6154920305031,-33.19244438488636,-3.5048596266271943,-0.155767149749181,-0.0124075043777338,267.9477215618115,0.0,-999.739226937659,-0.0061229507855387, Competition
SRR13077917.bin.10.fbc2XSRR13077917.bin.17.fbc2 ,-0.0815852690202518,-0.0815852690202518,355.1172447972121,-0.001567440326994,-997.0628519432544,1000.0,787.5354974804991,-418.94642439800464,-3.059533797477457,-0.1359754483670485,-0.010831012659537,0.0312077369104599,-500.7648834493694,-1000.0,-0.0053449715151145,-0.0918853188603634,-0.0918853188603634,582.2954926287937,-0.0017653279320484,999.8621631950698,-1000.0,212.4645025195009,-581.0535756019954,-3.445796550298496,-0.1531421981005678,-0.012198416010051,10.442832688273596,-286.36886237625254,1000.0,-0.006019768248052, Neutralism
SRR13077917.bin.58.fbc2XSRR13077917.bin.44.fbc2 ,-0.2648866626808512,-0.2648866626808512,146.299401583723,-0.0050890809352495,-1000.0,1000.0,-1000.0,-23.87335087321253,-9.933529749981972,-0.4414777711347142,-0.0351655492627287,738.2090861960442,-848.8566630566894,-1000.0,-0.0173537659892417,-0.2446265694345584,-0.2446265694345584,853.700598416277,-0.0046998380295235,1000.0,-1000.0,1000.0,-743.6963889452156,-9.17375484488673,-0.4077109490575594,-0.0324758807837497,261.79091380395585,-151.1433369433106,1000.0,-0.0160264476805878, Amensalism
SRR13077917.bin.10.fbc2XSRR13077917.bin.38.fbc2 ,-0.0815852690202518,-0.0815852690202518,0.8155313649355094,-0.001567440326994,-997.0628519432544,1000.0,-1000.0,-143.16781288875438,-3.059533797477457,-0.1359754483670485,-0.010831012659537,82.02234975543661,-446.0881524991537,-1000.0,-0.0053449715151145,-0.2665117138149071,-0.2665117138149071,999.1844686350646,-0.0051203018985006,-0.3997931722318526,0.0,280.74946048074617,811.3437931739822,-9.99447088466411,-0.4441861896915497,-0.0353812861184223,96.02851179831578,-553.9118475008463,0.0,-0.0174602294737269, Neutralism
SRR13077917.bin.38.fbc2XSRR13077917.bin.6.fbc2 ,-0.2260994594450949,-0.2260994594450949,499.6312146232806,-0.0043438897107535,-1000.0,999.660829091384,814.5619806448171,1000.0,-8.478968643123835,-0.3768324324084915,-0.0300162779013817,-48.019963196568256,-503.656849254382,-999.660829091384,-0.0148126639137444,-0.0761818951916666,-0.0761818951916666,500.3687853767194,-0.001463629110276,1000.0,-1000.0,185.4380193551829,-504.7399478660091,-2.8569015692896755,-0.1269698253195201,-0.010113677152276,-9.126571528910404,-252.094340859569,1000.0,-0.004990975266196, Competition
SRR13077917.bin.58.fbc2XSRR13077917.bin.52.fbc2 ,-0.2728568162693818,-0.2728568162693818,678.4996432840289,-0.0052422058840875,1000.0,-1000.0,-1000.0,-311.84845467979005,-10.232418931425173,-0.4547613604489697,-0.0362236426593653,501.3787683103856,-650.1126341893637,1000.0,-0.0178759220649453,-0.0787685815635086,-0.0787685815635086,321.50035671597107,-0.0015133252942405,-1000.0,1000.0,1000.0,-688.15154532021,-2.953905041521921,-0.1312809692724386,-0.0104570777829167,498.6212316896144,-162.0161704698403,-1000.0,-0.0051604392532453, Competition
SRR13077917.bin.58.fbc2XSRR13077917.bin.38.fbc2 ,-0.2408808535616344,-0.2408808535616344,60.13612491568233,-0.0046278742279355,1000.0,-1000.0,-1000.0,20.01989076550956,-9.033286541642951,-0.401468089269315,-0.0319786109147344,359.0048031583485,-500.0,1000.0,-0.0157810511170737,-0.2656545573622679,-0.2656545573622679,939.8638750843176,-0.0051038339551041,-1000.0,999.6014926447868,452.5453938002156,979.9801092344906,-9.962326611954154,-0.4427575956038936,-0.0352674926296003,-84.6180453299238,-500.0,-999.6014926447868,-0.0174040737867926, Amensalism
SRR13077917.bin.4.fbc2XSRR13077917.bin.38.fbc2 ,-0.1099065782235584,-0.1099065782235584,54.069479352384406,-0.0021115576988677,999.8351295748762,-1000.0,-231.13531695835616,947.177323479757,-4.1216128190576455,-0.1831776303725973,-0.0145908636987996,-41.19575165878314,-265.2837276630221,1000.0,-0.0072004117529331,-0.2664686272056542,-0.2664686272056542,945.9305206476156,-0.0051194741057543,-1000.0,999.600271461821,-9.982294963926734,52.82267652024325,-9.992855091288789,-0.4441143786760904,-0.0353755660709111,842.218735673719,-734.7162723369779,-999.600271461821,-0.0174574067007142, Amensalism
SRR13077917.bin.64.fbc2XSRR13077917.bin.26.fbc2 ,-0.1434818414470555,-0.1434818414470555,632.9856514109581,-0.0027566155897602,1000.0,-1000.0,187.80708302655196,-8.143552426040287,-5.380720668124013,-0.2391364024118729,-0.0190482137252274,621.3062846494752,-212.8587512633505,1000.0,-0.0094000591610665,-0.1028794481200066,-0.1028794481200066,367.0143485890419,-0.0019765503961934,-1000.0,999.7129455859658,-241.5295976084733,-36.53766070671736,-3.858088014773898,-0.1714657468667155,-0.013657963237506,378.6937153505248,0.0,-999.712945585966,-0.0067400368509424, Amensalism
SRR13077917.bin.50.fbc2XSRR13077917.bin.38.fbc2 ,-0.0829507920680043,-0.0829507920680043,246.2275609635526,-0.0015936751598246,1000.0,-1000.0,585.7957545851018,-12.391159039287686,-3.110742354683339,-0.1382513201133406,-0.0110122953542486,2.6090693511274594,-396.98487771309306,1000.0,-0.0054344322949191,-0.2492777085750503,-0.2492777085750503,753.7724390364474,-0.0047891970907585,-1000.0,999.626059491152,414.2042454148982,597.4164458935606,-9.348177477403851,-0.4154628476250082,-0.0330933518972642,331.7411760359885,-603.015122286907,-999.626059491152,-0.0163311620796093, Neutralism
