Model ,modelA_EX_ca2_e,modelA_EX_cl_e,modelA_EX_co2_e,modelA_EX_cobalt2_e,modelA_EX_cu2_e,modelA_EX_fe3_e,modelA_EX_fe3pyovd_kt_e,modelA_EX_h2o_e,modelA_EX_h_e,modelA_EX_k_e,modelA_EX_mg2_e,modelA_EX_mn2_e,modelA_EX_nh4_e,modelA_EX_o2_e,modelA_EX_pyovd_kt_e,modelA_EX_zn2_e,modelB_EX_ca2_e,modelB_EX_cl_e,modelB_EX_co2_e,modelB_EX_cobalt2_e,modelB_EX_cu2_e,modelB_EX_fe3_e,modelB_EX_fe3pyovd_kt_e,modelB_EX_h2o_e,modelB_EX_h_e,modelB_EX_k_e,modelB_EX_mg2_e,modelB_EX_mn2_e,modelB_EX_nh4_e,modelB_EX_o2_e,modelB_EX_pyovd_kt_e,modelB_EX_zn2_e,interaction_type
SRR13077853.bin.26.fbc2XSRR13077853.bin.33.fbc2 ,-0.0443032894073667,-0.0443032894073667,505.2108839554876,-0.0008511679041021,-0.0060347804399043,1000.0,-1000.0,-470.0605988138137,-504.4686400080936,-1.6614201670088278,-0.0738388156788687,-0.0058815702171841,1000.0,-249.59656769266417,1000.0,-0.0029024825529404,-0.0109992275630474,-0.0109992275630474,494.7891160445124,-0.0002113204142233,-0.001498261737197,-1000.0,1000.0,388.3551701275551,-2.957624669184497,-0.4124826562389216,-0.0183320459384503,-0.0014602240626118,0.0,-121.67656255835664,-1000.0,-0.0007206026126596, Amensalism
SRR13077853.bin.53.fbc2XSRR13077853.bin.14.fbc2 ,-0.2010568983263283,-0.2010568983263283,987.4223502349392,-0.0038627646172244,-0.0273870011360486,-1000.0,999.6983953386872,892.3640583916599,-595.7511943366712,-7.539846139293218,-0.3350948305439942,-0.02669170350498,999.6239988922302,-500.0,-999.6983953386872,-0.0131720273446944,-0.0854137723538315,-0.0854137723538315,12.577649765060984,-0.0016409946657631,-0.0116346521804189,999.871871136496,-1000.0,107.63594160834008,-17.83588897261552,-3.2031067179732418,-0.1423562872563479,-0.0113392731404928,0.3760011077698664,-500.0,1000.0,-0.0055957918102649, Neutralism
SRR13077853.bin.31.fbc2XSRR13077853.bin.16.fbc2 ,-0.094830020331301,-0.094830020331301,60.82608943291825,-0.0018219024078689,-0.0129172880720034,-1000.0,1000.0,1000.0,36.96620904939755,-3.5562259670575718,-0.1580500338856154,-0.0125893456386165,5.726094008648147,-500.1936317879119,-1000.0,-0.0062126872109047,-0.0446361624000246,-0.0446361624000246,503.1468983849864,-0.0008575631585472,-0.006080122793719,0.0,0.0,-440.3634166587945,-1000.0,-1.6739032559726184,-0.0743936039999653,-0.0059257614252601,994.273905991352,-0.6000592064362991,0.0,-0.0029242903705153, Neutralism
SRR13077853.bin.15.fbc2XSRR13077853.bin.53.fbc2 ,-0.0878042518777419,-0.0878042518777419,10.492642239459997,-0.0016869212656729,-0.011960271773546,-1000.0,999.8682851875772,744.5597233895905,-25.3673789650386,-3.2927522260838487,-0.1463404197961608,-0.0116566259457613,4.400962566592398,-333.6817036612083,-999.8682851875772,-0.005752401515906,-0.2012254282690264,-0.2012254282690264,989.50735776054,-0.0038660024642922,-0.0274099574721731,999.698142527584,-1000.0,-361.0129019821911,415.6114989294531,-7.546166190225108,-0.3353757137817865,-0.0267140770286005,995.5990374334076,-666.3182963387917,1000.0,-0.0131830684034639, Neutralism
SRR13077853.bin.43.fbc2XSRR13077853.bin.33.fbc2 ,-0.1028795480758617,-0.1028795480758617,830.9229959933014,-0.0019765523165915,-0.0140137559242248,0.0,-0.1543292048753528,-1000.0,896.614051155402,-3.858091763222092,-0.1714659134597695,-0.013657976507261,1000.0,-41.451532059656415,0.1543292048753528,-0.006740043399418,-0.0037586041860322,-0.0037586041860322,169.07700400669864,-7.221141572699707e-05,-0.0005119789371974,-1000.0,999.994361732664,135.52151247807114,2.23674065735122,-0.1409516286031475,-0.0062643403100537,-0.0004989808822983,0.0,-86.14634513725377,-999.994361732664,-0.0002462409274812, Amensalism
SRR13077853.bin.31.fbc2XSRR13077853.bin.10.fbc2 ,-0.094830020331301,-0.094830020331301,49.37390141562173,-0.0018219024078689,-0.0129172880720034,1000.0,-1000.0,682.2540739024435,16.879898480682186,-3.5562259670575718,-0.1580500338856154,-0.0125893456386165,0.0,-498.39860471790377,1000.0,-0.0062126872109047,-0.1881431887396729,-0.1881431887396729,629.9726606384811,-0.0036146626079016,-0.0256279578898102,-1000.0,999.4750425494587,-1000.0,-33.16521621311733,-7.055568384182948,-0.3135719812328261,-0.0249773186203583,1000.0,-501.6013952820962,-999.4750425494587,-0.012325999492873, Neutralism
SRR13077853.bin.6.fbc2XSRR13077853.bin.33.fbc2 ,-0.0899719432736674,-0.0899719432736674,16.181345962294245,-0.0017285675941138,-0.0122555442422935,1000.0,-1000.0,-230.3870814832476,-34.14567482656537,-3.3740429439801574,-0.1499532387894078,-0.0119444020753007,16.38277594403644,-335.0544248726036,1000.0,-0.005894415495959,-0.0218704189435356,-0.0218704189435356,983.8186540377058,-0.0004201809595087,-0.0029790830030833,-1000.0,1000.0,1000.0,610.8893340452137,-0.8201638203343009,-0.0364506982391503,-0.0029034504303808,983.6172240559636,-664.9455751273964,-1000.0,-0.0014328170719863, Neutralism
SRR13077853.bin.51.fbc2XSRR13077853.bin.33.fbc2 ,-0.2266728548138417,-0.2266728548138417,1000.0,-0.0043549059522547,-0.0308762832013371,-1000.0,1000.0,162.46673857835708,2.988511009053923,-8.500471575345955,-0.3777880913563649,-0.0300924001298881,162.4667385783573,-409.1778510319412,-1000.0,-0.014850229297167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.5332614216429,837.5332614216431,0.0,0.0,0.0,837.5332614216427,-587.5332614216428,0.0,0.0, Amensalism
SRR13077853.bin.45.fbc2XSRR13077853.bin.9.fbc2 ,-0.1143627791077506,-0.1143627791077506,2.90074982197234,-0.002197171548687,-0.0155779462800182,-1000.0,999.8284448454806,348.4601574901526,938.441016258782,-4.288725060976503,-0.1906046318463268,-0.0151824554012591,978.5699305104132,-754.5826458253899,-999.8284448454806,-0.0074923549809682,-0.0887090907397123,-0.0887090907397123,995.7066674817792,-0.0017043052976077,-0.0120835245598982,0.0,0.0,368.90014469864377,-512.5625224043364,-3.326684639531777,-0.1478484845662251,-0.0117767496063834,2.845158742276226,-129.4726346671814,0.0,-0.0058116810647561, Neutralism
SRR13077853.bin.45.fbc2XSRR13077853.bin.53.fbc2 ,-0.1143424389309757,-0.1143424389309757,0.0,-0.0021967807671217,-0.0155751756392419,-1000.0,999.8284753576996,-155.5599554633443,1000.0,-4.287962282855915,-0.190570731551702,-0.0151797551011441,929.0038680037032,-475.66647912017015,-999.8284753576996,-0.0074910224160475,-0.2020735424237045,-0.2020735424237045,1000.0,-0.0038822966844236,-0.027525483492468,999.6968702748808,-1000.0,1000.0,-398.38407115159225,-7.5779713672078515,-0.3367892373728409,-0.0268266700893491,70.99613199629675,-524.3335208798298,1000.0,-0.0132386316938664, Neutralism
SRR13077853.bin.13.fbc2XSRR13077853.bin.4.fbc2 ,-0.0436734703192769,-0.0436734703192769,319.8548837003036,-0.0008390676333647,-0.0059489895209026,-998.2429168595404,1000.0,0.0,-10.336616817546885,-1.6378012856932855,-0.0727891171987948,-0.0057979573468855,1000.0,-500.5284468931943,-1000.0,-0.0028612206299385,-0.1312811095874622,-0.1312811095874622,7.270889654829034,-0.0025222115194765,-0.0178824796729486,1000.0,-1000.0,631.4007002466292,472.3082769990888,-4.923180331162371,-0.2188018493123991,-0.0174284815993814,0.0,-495.8427047995893,1000.0,-0.0086007412813842, Neutralism
SRR13077853.bin.24.fbc2XSRR13077853.bin.13.fbc2 ,-0.212619612335402,-0.212619612335402,999.94225117013,-0.0040849108997917,-0.0289620182796852,-1000.0,1000.0,-9.2741670710343,973.61290578359,-7.97346013267861,-0.3543660205590413,-0.0282267343177409,32.08057657076188,-499.9272024921248,-1000.0,-0.0139295461683559,-0.0436734703192769,-0.0436734703192769,0.0577488298698654,-0.0008390676333647,-0.0059489895209026,0.0,-0.0655144008170509,1000.0,-9.692112186967506,-1.6378012856932855,-0.0727891171987948,-0.0057979573468855,19.754228028242096,-500.0727975078752,0.0655144008170509,-0.0028612206299385, Neutralism
SRR13077853.bin.43.fbc2XSRR13077853.bin.6.fbc2 ,-0.1023081974915385,-0.1023081974915385,827.8836084112577,-0.0019655753600318,-0.0139359293028746,-1000.0,999.8465278758858,-1000.0,911.9820223687184,-3.8366655125786338,-0.1705136624859733,-0.0135821257380257,989.367011851135,-41.45455401664003,-999.8465278758858,-0.0067026119778574,-0.0897153850509084,-0.0897153850509084,172.11639158874232,-0.0017236385216392,-0.0122205971183575,1000.0,-1000.0,936.4088237555944,-28.345235488234263,-3.36442173952878,-0.149525641751552,-0.0119103421844783,10.63298814886491,-495.1590729290887,1000.0,-0.0058776073587978, Neutralism
SRR13077853.bin.51.fbc2XSRR13077853.bin.16.fbc2 ,-0.2039450285680004,-0.2039450285680004,499.0408658691663,-0.003918252229937,-0.0277804083102637,-760.2730763741255,1000.0,-554.7841193338837,575.4479457950297,-7.648154075171078,-0.3399083809465537,-0.0270751229088546,3.7307679426800178,-482.35288393529913,-1000.0,-0.0133612401040181,-0.044574384885891,-0.044574384885891,500.9591341308337,-0.0008563762705762,-0.0060717077586787,1000.0,-1000.0,-445.2158806661163,-1000.0,-1.6715865339176617,-0.0742906414765229,-0.0059175600299568,996.26923205732,-1.440800365967334,1000.0,-0.0029202430828263, Amensalism
SRR13077853.bin.36.fbc2XSRR13077853.bin.10.fbc2 ,-0.0568495142904339,-0.0568495142904339,855.9871309368048,-0.0010922096885224,-0.0077437666919877,-1000.0,999.9147202675158,-599.5215636505857,-1000.0,-2.1319168574240166,-0.0947491904840944,-0.0075471689481219,967.9353992659004,0.0,-999.914720267516,-0.003724435038066,-0.1668640420608653,-0.1668640420608653,144.01286906319524,-0.0032058413460163,-0.022729415143317,0.0,0.0852797324840821,260.9870980769299,949.67101583247,-6.257577898556747,-0.2781067367681089,-0.022152363701025,32.06460073409971,-1000.0,-0.0852797324840821,-0.0109319189899679, Competition
SRR13077853.bin.42.fbc2XSRR13077853.bin.16.fbc2 ,-0.1073009487400895,-0.1073009487400895,626.6190496530603,-0.0020614975742319,-0.0146160178014724,-726.974821321865,1000.0,515.7338163941986,-259.7733981263689,-4.023898960119254,-0.178834914566778,-0.0142449482381152,267.18463823482625,-828.0539380376388,-1000.0,-0.0070297067281899,-0.0329164907095673,-0.0329164907095673,373.3809503469397,-0.0006324013585299,-0.0044837256317578,1000.0,-1000.0,-323.0794857781688,-740.2266018736311,-1.2344031836835256,-0.0548608178493168,-0.0043698933872065,732.8153617651737,-1.1884339289346144,1000.0,-0.0021564886324085, Amensalism
SRR13077853.bin.42.fbc2XSRR13077853.bin.33.fbc2 ,-0.1076781054346156,-0.1076781054346156,0.0,-0.0020687436202706,-0.0146673922677109,299.7278448721568,0.0,-165.51936105998072,-273.53805133193896,-4.038042734697342,-0.1794635090576548,-0.0142950184159644,329.7232742490278,-874.996274157203,0.0,-0.007054415745074,-0.0222301324067757,-0.0222301324067757,1000.0,-0.0004270918809652,-0.003028081436355,-1000.0,1000.0,351.16848011319416,-489.3469190843071,-0.8336534553072852,-0.0370502206779974,-0.0029512048978403,670.2767257509722,-125.00372584279704,-1000.0,-0.0014563833142346, Neutralism
SRR13077853.bin.15.fbc2XSRR13077853.bin.36.fbc2 ,-0.0881179155139761,-0.0881179155139761,15.26516902771641,-0.0016929474642211,-0.0120029975214492,999.8678146619918,-1000.0,1000.0,-26.95346736666136,-3.3045149438828503,-0.1468631925232557,-0.0116982669778735,1.758477698479851,-500.1449924855752,1000.0,-0.0057729508530428,-0.0972612373841457,-0.0972612373841457,984.7348309722836,-0.0018686116692379,-0.0132484567349138,-1000.0,999.8540988008654,-389.6206477576243,-802.0947001572798,-3.6473991755482302,-0.1621020623069853,-0.0129121066345305,998.24152230152,0.0,-999.8540988008654,-0.006371965792141, Neutralism
SRR13077853.bin.34.fbc2XSRR13077853.bin.9.fbc2 ,-0.2242337934247871,-0.2242337934247871,503.66697851646313,-0.0043080459831799,-0.0305440460207364,-1000.0,1000.0,-835.7223483722663,434.7274093585561,-8.409004195957095,-0.3737229890411981,-0.0297685977437822,834.4341347866509,-704.9466462834204,-1000.0,-0.0146904368026525,-0.0739862981639589,-0.0739862981639589,496.33302148353687,-0.0014214466506246,-0.0100780567528317,0.0,-0.1109865544792683,1000.0,-345.1130891583641,-2.77456436071634,-0.1233104969400074,-0.0098221963556852,165.56586521334907,-295.05335371657964,0.1109865544792683,-0.0048471330785559, Competition
SRR13077853.bin.51.fbc2XSRR13077853.bin.6.fbc2 ,-0.2259392804370463,-0.2259392804370463,983.8186540377052,-0.0043408123042354,-0.0307763592372793,-1000.0,1000.0,-1000.0,17.594964686636786,-8.472961761065221,-0.3765654673950394,-0.0299950130224715,160.05196818294007,-409.4210786648173,-1000.0,-0.0148021699575338,-0.0899719432736674,-0.0899719432736674,16.181345962294927,-0.0017285675941138,-0.0122555442422935,1000.0,-1000.0,929.270917730646,-34.14567482656582,-3.3740429439801574,-0.1499532387894078,-0.0119444020753007,16.382775944036666,-417.02252687726696,1000.0,-0.005894415495959, Neutralism
SRR13077853.bin.24.fbc2XSRR13077853.bin.36.fbc2 ,-0.2088934896203227,-0.2088934896203227,948.364820291158,-0.0040133235277153,-0.0284544638118404,1000.0,-1000.0,83.86268535554655,1000.0,-7.833726593554729,-0.3481558160337954,-0.0277320655768562,-17.062524578596253,-500.4265360245311,1000.0,-0.0136854332297389,-0.0044347910409214,-0.0044347910409214,51.63517970884186,-8.520251765276043e-05,-0.0006040858497726,-1000.0,999.9933473874262,-98.20669839271044,-101.25629714940942,-0.166309350171673,-0.00739131840146,-0.0005887493965701,103.51958615392935,0.0,-999.993347387426,-0.000290540584956, Amensalism
SRR13077853.bin.13.fbc2XSRR13077853.bin.16.fbc2 ,-0.0436734703192769,-0.0436734703192769,0.0577488298698654,-0.0008390676333647,-0.0059489895209026,-1000.0,999.9344855991832,1000.0,-12.118953476253523,-1.6378012856932855,-0.0727891171987948,-0.0057979573468855,17.77565321801103,-500.0727975078752,-999.934485599183,-0.0028612206299385,-0.0440952188245091,-0.0440952188245091,714.562620981568,-0.0008471703904433,-0.0060064380685389,1000.0,-1000.0,0.0,-987.8810465237464,-1.6536173002897383,-0.073492031374144,-0.0058539473982364,982.224346781989,-326.8627917915769,1000.0,-0.0028888510315709, Neutralism
SRR13077853.bin.33.fbc2XSRR13077853.bin.10.fbc2 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.96358891442787,144.96358891442787,0.0,0.0,0.0,144.96358891442787,-144.963588914428,0.0,0.0,-0.2043539612354834,-0.2043539612354834,1000.0,-0.003926108765313,-0.0278361111461435,-1000.0,1000.0,-414.2784489413191,108.37845847339644,-7.663489482311434,-0.3405899353924724,-0.0271294115684668,855.0364110855721,-855.036411085572,-1000.0,-0.0133880308898142, Amensalism
SRR13077853.bin.34.fbc2XSRR13077853.bin.31.fbc2 ,-0.2575932685845146,-0.2575932685845146,972.8231372569168,-0.0049489580900399,-0.0350881128581477,-1000.0,999.6135853523328,673.7338379380492,-257.00753988019767,-9.66001976461598,-0.429322114307638,-0.0341973004019564,209.44825641251964,-501.6013952820963,-999.6135853523328,-0.0168759470868735,-0.094830020331301,-0.094830020331301,27.176862743083348,-0.0018219024078689,-0.0129172880720034,1000.0,-1000.0,326.2661620619508,-431.5635230467126,-3.5562259670575718,-0.1580500338856154,-0.0125893456386165,790.5517435874804,-498.3986047179037,1000.0,-0.0062126872109047, Neutralism
SRR13077853.bin.9.fbc2XSRR13077853.bin.14.fbc2 ,-0.0885796813181514,-0.0885796813181514,986.9566864060268,-0.0017018190454791,-0.0120658970325848,-1000.0,1000.0,0.0,-348.8053680678452,-3.321831649480032,-0.1476328021969948,-0.0117595696043508,2.839873659429827,-90.72159854711548,-1000.0,-0.0058032029451169,-0.0854212871824984,-0.0854212871824984,13.043313593973153,-0.0016411390429311,-0.0116356758140909,999.871859863531,-1000.0,1000.0,-17.887824757466547,-3.203388531992005,-0.1423688119708686,-0.011340270786377,0.3760341888978473,-500.1423852233613,1000.0,-0.0055962841362315, Neutralism
SRR13077853.bin.31.fbc2XSRR13077853.bin.13.fbc2 ,-0.094830020331301,-0.094830020331301,999.6261576112696,-0.0018219024078689,-0.0129172880720034,-1000.0,1000.0,-1000.0,16.753996065981482,-3.5562259670575718,-0.1580500338856154,-0.0125893456386165,573.4534249499425,-499.9272024921248,-1000.0,-0.0062126872109047,-0.0436734703192769,-0.0436734703192769,0.3738423887302815,-0.0008390676333647,-0.0059489895209026,999.9344855991828,-1000.0,1000.0,-10.336616817546656,-1.6378012856932855,-0.0727891171987948,-0.0057979573468855,19.08349414344218,-500.0727975078752,1000.0,-0.0028612206299385, Neutralism
SRR13077853.bin.13.fbc2XSRR13077853.bin.10.fbc2 ,-0.0436716234896721,-0.0436716234896721,0.8967785394102066,-0.0008390321515889,-0.0059487379546681,-1000.0,999.9344883696048,1000.0,-21.090681274865236,-1.6377320276292266,-0.0727860391493777,-0.0057977121673502,13.44039450710045,-500.0727944294709,-999.9344883696048,-0.0028610996369025,-0.1875222490166379,-0.1875222490166379,619.2105366681722,-0.0036027329301759,-0.0255433764750705,0.0,-0.5232249034522738,-460.0694450315217,-19.842045963086772,-7.032282488435612,-0.3125370816944723,-0.0248948845476206,986.5596054928995,-499.9272055705291,0.5232249034522738,-0.0122853192920047, Neutralism
SRR13077853.bin.4.fbc2XSRR13077853.bin.10.fbc2 ,-0.1293412515690306,-0.1293412515690306,10.542666296475886,-0.0024849423932664,-0.0176182415681296,1000.0,-1000.0,578.7965635716218,462.9931849154532,-4.850433605668286,-0.2155687526150131,-0.0171709519373735,-15.826175662440846,-448.1924735667688,1000.0,-0.0084736535610545,-0.1910482009046745,-0.1910482009046745,696.3146292108904,-0.0036704745610904,-0.0260236646381599,-1000.0,999.4669369794927,-439.4538517387084,403.02837353876976,-7.164509410028245,-0.3184136681745713,-0.0253629792171068,1000.0,-551.8075264332313,-999.4669369794927,-0.0125163182533469, Neutralism
SRR13077853.bin.42.fbc2XSRR13077853.bin.4.fbc2 ,-0.1012360975660158,-0.1012360975660158,989.304259386385,-0.0019449778591251,-0.0137898930209985,-1000.0,999.8481361287618,-1000.0,-303.8635857989201,-3.796460632507888,-0.168726829276693,-0.0134397970064128,320.3585351747488,-549.7206911370733,-999.8481361287616,-0.0066323744995315,-0.1312811095874622,-0.1312811095874622,10.695740613615044,-0.0025222115194765,-0.0178824796729486,1000.0,-1000.0,563.1784198304479,484.9382355798671,-4.923180331162371,-0.2188018493123991,-0.0174284815993814,-16.054809539569078,-450.27930886292665,1000.0,-0.0086007412813842, Neutralism
SRR13077853.bin.26.fbc2XSRR13077853.bin.4.fbc2 ,-0.0443032894073667,-0.0443032894073667,505.8677940646583,-0.0008511679041021,-0.0060347804399043,-1000.0,999.8763848852903,-1000.0,-503.6919109930655,-1.6614201670088278,-0.0738388156788687,-0.0058815702171841,1000.0,-249.8941189685721,-999.8763848852906,-0.0029024825529404,-0.1312811095874622,-0.1312811095874622,0.3640433996603178,-0.0025222115194765,-0.0178824796729486,1000.0,-1000.0,617.4614287134723,479.2151232542553,-4.923180331162371,-0.2188018493123991,-0.0174284815993814,0.0,-495.7799152881785,1000.0,-0.0086007412813842, Neutralism
SRR13077853.bin.51.fbc2XSRR13077853.bin.42.fbc2 ,-0.2038886069526597,-0.2038886069526597,994.8859971261822,-0.0039171682411733,-0.027772722829809,0.0,-0.3058524962701767,-240.99285926297784,376.19705465654897,-7.646038204978595,-0.3398143449211375,-0.0270676325465046,7.1707824927405,-431.5654184238487,0.3058524962701767,-0.0133575437023409,-0.1027163317246504,-0.1027163317246504,5.114002873817753,-0.0019734165557565,-0.0139915233800138,-1000.0,999.84591563533,-759.0071407370222,-53.15434153627143,-3.851970977584756,-0.1711938862077886,-0.0136363083998958,328.2458623786122,-568.4345815761513,-999.8459156353302,-0.0067293504549752, Amensalism
SRR13077853.bin.24.fbc2XSRR13077853.bin.53.fbc2 ,-0.1007911470046565,-0.1007911470046565,112.5863216146056,-0.00193642933732,-0.013729284001215,-1000.0,1000.0,136.49007964941893,1000.0,-3.7797745162880574,-0.1679852450077987,-0.0133807267204701,-11.240778659890566,-500.2058037099645,-1000.0,-0.0066032240400772,-0.1903181347132658,-0.1903181347132658,887.4136783853944,-0.0036564483134498,-0.0259242185421726,999.7145045156884,-1000.0,-351.842271210036,0.0,-7.137131156406099,-0.3171968911888143,-0.0252660578456698,1000.0,-499.7941962900355,1000.0,-0.0124684887487092, Amensalism
SRR13077853.bin.13.fbc2XSRR13077853.bin.26.fbc2 ,-0.0436734703192769,-0.0436734703192769,1.2129100221460476,-0.0008390676333647,-0.0059489895209026,-517.6678821940272,1000.0,803.5374550384245,-489.668809121538,-1.6378012856932855,-0.0727891171987948,-0.0057979573468855,-0.3248268544782604,-620.6722055595726,-1000.0,-0.0028612206299385,-0.0443032894073667,-0.0443032894073667,505.2127820599135,-0.0008511679041021,-0.0060347804399043,1000.0,-994.1393472340576,-467.12837432641743,-510.33119087846205,-1.6614201670088278,-0.0738388156788687,-0.0058815702171841,1000.0,-251.0626799363628,994.1393472340574,-0.0029024825529404, Neutralism
SRR13077853.bin.34.fbc2XSRR13077853.bin.13.fbc2 ,-0.2595597107064122,-0.2595597107064122,999.9425229810292,-0.0049867379578927,-0.0353559721212377,-1000.0,999.6106355002509,839.2408992550158,-630.9154341793451,-9.733763422077914,-0.4325995178439825,-0.0344583592888056,563.8332426657653,-502.28093394192337,-999.6106355002506,-0.0170047764362379,-0.043467909006722,-0.043467909006722,0.0574770189707578,-0.0008351183286094,-0.0059209889501516,999.9347939608984,-1000.0,160.75910074498415,-9.646493570271788,-1.6300925192618934,-0.0724465150112791,-0.0057706676510633,436.1667573342347,-497.71906605807663,1000.0,-0.0028477535007596, Neutralism
SRR13077853.bin.13.fbc2XSRR13077853.bin.42.fbc2 ,-0.0436734703192769,-0.0436734703192769,318.6957924558865,-0.0008390676333647,-0.0059489895209026,0.0,-0.0655144008170509,724.1879488052798,-10.336616817546542,-1.6378012856932855,-0.0727891171987948,-0.0057979573468855,634.6409380130028,-500.0727975078752,0.0655144008170509,-0.0028612206299385,-0.0972975246107807,-0.0972975246107807,681.3042075441135,-0.0018693088301233,-0.0132533996060146,-1000.0,999.8540443665396,-1000.0,-763.654984580578,-3.6487599848918535,-0.1621625410180058,-0.0129169240165083,365.3590619869972,-499.9272024921248,-999.8540443665396,-0.006374343110906, Neutralism
SRR13077853.bin.36.fbc2XSRR13077853.bin.26.fbc2 ,-0.0981265808296711,-0.0981265808296711,1000.0,-0.0018852369036039,-0.0133663296461463,-1000.0,999.8528007025712,-376.881472321107,-829.0106196984668,-3.6798504691421385,-0.1635443013827853,-0.0130269870035135,1000.0,0.0,-999.852800702571,-0.0064286578410701,0.0,0.0,0.0,0.0,0.0,1000.0,-829.0106196984668,85.49469015076647,-170.98938030153317,0.0,0.0,0.0,0.0,-42.74734507538324,829.0106196984668,0.0, Amensalism
SRR13077853.bin.34.fbc2XSRR13077853.bin.53.fbc2 ,-0.1914662319084072,-0.1914662319084072,40.88009011238273,-0.0036785058964596,-0.0260806068056353,-711.7084029181467,1000.0,1000.0,0.0,-7.180186014389392,-0.3191103865140121,-0.0254184757442317,614.9905429063097,-573.8272523025815,-1000.0,-0.0125437051067365,-0.1987692285742923,-0.1987692285742923,959.1199098876172,-0.0038188132291452,-0.0270753857943191,999.7018270630724,-1000.0,0.0,1000.0,-7.4540561062636925,-0.3312820476238585,-0.026387999413032,385.0094570936904,-426.17274769741846,1000.0,-0.0130221531112511, Amensalism
SRR13077853.bin.34.fbc2XSRR13077853.bin.16.fbc2 ,-0.2241145498419428,-0.2241145498419428,499.0399838179856,-0.0043057550401499,-0.0305278032349178,-1000.0,999.663806646462,1000.0,432.2045951011146,-8.404532435599322,-0.3735242497365334,-0.02975276732775,3.732534974516625,-998.5591852436646,-999.663806646462,-0.0146826246869977,-0.0445744569298085,-0.0445744569298085,500.9600161820144,-0.0008563776547134,-0.0060717175722402,1000.0,-1000.0,-445.2130782477732,-1000.0,-1.6715892356395443,-0.0742907615497188,-0.0059175695943167,996.2674650254836,-1.440814756335385,1000.0,-0.0029202478026491, Amensalism
SRR13077853.bin.9.fbc2XSRR13077853.bin.42.fbc2 ,-0.0748717129714577,-0.0748717129714577,68.57041864255302,-0.0014384575018766,-0.0101986636881292,-1000.0,999.887685238255,1000.0,-857.2631614865556,-2.8077683515929266,-0.1247861882858387,-0.0099397413378028,30.527669266584557,-364.2998496348065,-999.8876852382552,-0.0049051400812913,-0.1074167010850715,-0.1074167010850715,874.9158220661261,-0.002063721442596,-0.0146317850277455,0.0,-0.1611353702348879,0.0,-142.73683851344435,-4.028239795370041,-0.1790278351418237,-0.0142603151680305,286.2838506020121,-635.7001503651935,0.1611353702348879,-0.0070372901191149, Amensalism
SRR13077853.bin.43.fbc2XSRR13077853.bin.42.fbc2 ,-0.0872277350389367,-0.0872277350389367,632.150525539686,-0.0016758450535689,-0.0118817414298746,-1000.0,999.8691500182164,-621.0448774088663,1000.0,-3.271132235439609,-0.1453795583983037,-0.0115800893202049,734.4543564784169,-47.13624096961735,-999.8691500182164,-0.0057146316327134,-0.1072014313020872,-0.1072014313020872,367.849474460314,-0.0020595856158251,-0.0146024620160005,784.2830256035986,0.13084998178374,-378.95512259113366,-1000.0,-4.020166951035662,-0.1786690521701075,-0.0142317366050974,265.5456435215831,-952.8637590303828,-0.13084998178374,-0.0070231869498229, Amensalism
SRR13077853.bin.15.fbc2XSRR13077853.bin.42.fbc2 ,-0.0884746796940589,-0.0884746796940589,178.5331149829492,-0.0016998017232481,-0.0120515942177235,-1000.0,999.8672794814502,0.0,-170.81296401539907,-3.3178939776212246,-0.1474577994900983,-0.0117456299075229,-6.331829411094645,-345.26990226714463,-999.8672794814504,-0.0057963238762113,-0.1076781054346156,-0.1076781054346156,821.4668850170508,-0.0020687436202706,-0.0146673922677109,21.407885721976527,0.1327205185497177,-1000.0,-829.1870359846009,-4.038042734697342,-0.1794635090576548,-0.0142950184159644,319.9948632954522,-654.7300977328554,-0.1327205185497177,-0.007054415745074, Neutralism
SRR13077853.bin.26.fbc2XSRR13077853.bin.43.fbc2 ,0.0,0.0,0.0,0.0,0.0,1000.0,-0.1327999141142299,0.0,-999.8672000858858,0.0,0.0,0.0,0.0,-249.9668000214715,0.1327999141142299,0.0,-0.1029372379693995,-0.1029372379693995,836.0480816402196,-0.0019776606718551,-0.0140216141633118,-1000.0,999.8455842547426,-866.1657495778135,758.6692590682924,-3.860255195189097,-0.1715620632822947,-0.0136656352424324,1000.0,-41.21755789752535,-999.8455842547426,-0.0067438228909395, Amensalism
SRR13077853.bin.34.fbc2XSRR13077853.bin.10.fbc2 ,-0.1923347702520459,-0.1923347702520459,938.7215100931052,-0.0036951925120547,-0.0261989149104238,-1000.0,999.7114793686594,621.0462566500298,-833.1450954623688,-7.2127571200401235,-0.3205579504200386,-0.0255337802582289,0.0,-658.8130151815537,-999.7114793686594,-0.0126006064660941,-0.1519422270308723,-0.1519422270308723,61.27848990689472,-0.0029191590207346,-0.0206968374571943,516.9291291282598,0.2885206313405888,-991.0078125442186,-166.85490453763123,-5.697994067404579,-0.2532370450514918,-0.0201713888335461,1000.0,-341.18698481844626,-0.2885206313405888,-0.0099543322608042, Competition
